date(yyyymmdd),hour,minute,5-min dir,5-min speed
20190329,10,30, 98,  3.57
20190329,10,35, 93,  3.57
20190329,10,40, 97,  3.57
20190329,10,45,103,  3.57
20190329,10,50,102,  4.08
20190329,10,55, 96,  4.08
20190329,10,60,111,  5.10
20190329,11, 5,117,  5.61
20190329,11,10,126,  6.63
20190329,11,15,118,  7.14
20190329,11,20,123,  7.65
20190329,11,25,119,  8.16
20190329,11,30,120,  7.65
20190329,11,35,117,  7.14
20190329,11,40,124,  7.65
20190329,11,45,116,  7.14
20190329,11,50,123,  6.12
20190329,11,55,122,  5.61
20190329,11,60,119,  6.12
20190329,12, 5,109,  5.61
20190329,12,10,123,  5.10
20190329,12,15,124,  4.08
20190329,12,20,116,  5.10
20190329,12,25,109,  4.59
20190329,12,30,123,  4.59
20190329,12,35,118,  5.10
20190329,12,40,114,  4.08
20190329,12,45, 90,  5.10
20190329,12,50,124,  5.61
20190329,12,55,114,  6.12
20190329,12,60,104,  4.59
20190329,13, 5,112,  5.10
20190329,13,10,133,  5.10
20190329,13,15,121,  6.12
20190329,13,20,120,  5.61
20190329,13,25,106,  5.61
20190329,13,30,119,  4.59
20190329,13,35, 97,  4.08
20190329,13,40,122,  4.08
20190329,13,45,117,  5.10
20190329,13,50,119,  3.57
20190329,13,55,123,  4.59
20190329,13,60,100,  5.10
20190329,14, 5, 94,  4.08
20190329,14,10, 91,  5.10
20190329,14,15, 77,  6.63
20190329,14,20, 93,  5.10
20190329,14,25,124,  4.08
20190329,14,30, 82,  4.08
20190329,14,35, 68,  4.59
20190329,14,40, 91,  4.08
20190329,14,45, 80,  5.10
20190329,14,50, 80,  3.57
20190329,14,55, 84,  3.57
20190329,14,60, 56,  4.59
20190329,15, 5, 68,  4.08
20190329,15,10, 39,  5.10
20190329,15,15, 41,  4.59
20190329,15,20, 58,  4.08
20190329,15,25, 48,  4.08
20190329,15,30, 53,  5.10
20190329,15,35, 50,  5.61
20190329,15,40, 40,  6.63
20190329,15,45, 53,  6.12
20190329,15,50, 51,  5.61
20190329,15,55, 52,  6.12
20190329,15,60, 53,  5.61
20190329,16, 5, 40,  5.61
20190330, 4,10,318,  4.59
20190330, 4,15,319,  4.59
20190330, 4,20,316,  4.59
20190330, 4,25,321,  4.59
20190330, 4,30,307,  5.10
20190330, 4,35,309,  4.59
20190330, 4,40,314,  5.10
20190330, 4,45,314,  4.59
20190330, 4,50,309,  5.10
20190330, 4,55,306,  5.61
20190330, 4,60,316,  5.10
20190330, 5, 5,320,  4.59
20190330, 5,10,318,  4.59
20190330, 5,15,324,  5.10
20190330, 5,20,310,  4.59
20190330, 5,25,308,  4.59
20190330, 5,30,311,  5.10
20190330, 5,35,318,  5.10
20190330, 5,40,322,  5.61
20190330, 5,45,312,  4.59
20190330, 5,50,313,  5.61
20190330, 5,55,314,  5.10
20190330, 5,60,312,  5.10
20190330, 6, 5,313,  5.61
20190330, 6,10,306,  5.61
20190330, 6,15,311,  6.12
20190330, 6,20,313,  6.63
20190330, 6,25,307,  5.61
20190330, 6,30,314,  5.61
20190330, 6,35,309,  5.61
20190330, 6,40,311,  5.61
20190330, 6,45,306,  5.61
20190330, 6,50,314,  5.10
20190330, 6,55,297,  5.10
20190330, 6,60,308,  4.59
20190330, 7, 5,296,  5.10
20190330, 7,10,303,  4.08
20190330, 7,15,306,  4.59
20190330, 7,20,308,  4.59
20190330, 7,25,310,  4.08
20190330, 7,30,307,  3.57
20190330, 7,35,312,  4.08
20190330, 7,40,310,  4.08
20190330, 7,45,309,  4.08
20190330, 7,50,306,  3.57
20190330, 7,55,313,  4.59
20190330, 7,60,314,  5.10
20190330, 8, 5,309,  5.10
20190330, 8,10,311,  4.59
20190330, 8,15,311,  5.10
20190330, 8,20,311,  4.59
20190330, 8,25,320,  5.10
20190330, 8,30,320,  5.61
20190330, 8,35,323,  5.61
20190330, 8,40,320,  5.61
20190330, 8,45,332,  5.10
20190330, 8,50,327,  5.61
20190330, 8,55,344,  5.61
20190330, 8,60,340,  6.12
20190330, 9, 5,341,  6.12
20190330, 9,10,351,  6.63
20190330, 9,15,348,  6.12
20190330, 9,20,346,  6.63
20190330, 9,25,347,  5.61
20190330, 9,30,354,  5.61
20190330, 9,35,342,  5.10
20190330, 9,40,337,  5.10
20190330, 9,45,349,  5.10
20190330, 9,50,331,  6.63
20190330, 9,55,354,  6.12
20190330, 9,60,347,  5.61
20190330,10, 5,354,  6.63
20190330,10,10,348,  7.14
20190330,10,15,354,  6.63
20190330,10,20,349,  6.63
20190330,10,25,346,  6.63
20190330,10,30,348,  5.61
20190330,10,35,353,  5.61
20190330,10,40,347,  5.61
20190330,10,45,353,  6.63
20190330,10,50,352,  6.12
20190330,10,55,346,  6.12
20190330,10,60,351,  5.61
20190330,11, 5,357,  6.63
20190330,11,10,356,  5.61
20190330,11,15,348,  4.59
20190330,11,20,  3,  5.61
20190330,11,25,349,  5.61
20190330,11,30,360,  6.63
20190330,11,35,347,  5.61
20190330,11,40,354,  6.63
20190330,11,45,356,  6.12
20190330,11,50,343,  5.61
20190330,11,55,342,  6.63
20190330,11,60,349,  6.12
20190330,12, 5,349,  7.14
20190330,12,10,353,  5.61
20190330,12,15,354,  7.14
20190330,12,20,336,  6.12
20190330,12,25,339,  6.12
20190330,12,30,343,  5.61
20190330,12,35,328,  6.12
20190330,12,40,334,  5.61
20190330,12,45,340,  5.61
20190330,12,50,324,  6.63
20190330,12,55,324,  7.14
20190330,12,60,334,  5.61
20190330,13, 5,332,  5.61
20190330,13,10,333,  7.14
20190330,13,15,331,  5.61
20190330,13,20,330,  5.10
20190330,13,25,326,  5.61
20190330,13,30,329,  5.61
20190330,13,35,357,  7.65
20190330,13,40,342,  6.63
20190330,13,45,317,  6.63
20190330,13,50,339,  5.10
20190330,13,55,353,  7.65
20190330,13,60,340,  7.14
20190330,14, 5,334,  5.10
20190331, 2,10,222,  4.08
20190331, 2,15,219,  4.08
20190331, 2,20,218,  4.08
20190331, 2,25,218,  4.59
20190331, 2,30,231,  4.08
20190331, 2,35,226,  3.57
20190331, 2,40,237,  4.08
20190331, 2,45,238,  3.06
20190331, 2,50,237,  3.06
20190331, 2,55,237,  3.06
20190331, 2,60,243,  4.08
20190331, 3, 5,236,  3.57
20190331, 3,10,240,  3.06
20190331, 3,15,232,  3.06
20190331, 3,20,232,  4.08
20190331, 3,25,231,  4.08
20190331, 3,30,233,  3.57
20190331, 3,35,228,  4.08
20190331, 3,40,234,  4.08
20190331, 3,45,241,  4.08
20190331, 3,50,238,  4.08
20190331, 3,55,244,  3.06
20190331, 3,60,241,  3.06
20190331, 4, 5,238,  3.57
20190331, 4,10,238,  2.55
20190331, 4,15,239,  2.55
20190331, 4,20,236,  3.06
20190331, 4,25,241,  4.59
20190331, 4,30,227,  4.08
20190331, 4,35,229,  3.57
20190331, 4,40,234,  3.57
20190331, 4,45,234,  3.57
20190331, 4,50,229,  3.57
20190331, 4,55,236,  2.55
20190331, 4,60,236,  2.55
20190331, 5, 5,230,  2.04
20190331, 5,10,238,  2.04
20190331, 5,15,244,  3.06
20190331, 5,20,240,  2.55
20190331, 5,25,238,  3.06
20190331, 5,30,231,  2.55
20190331, 5,35,238,  2.55
20190331, 5,40,242,  3.06
20190331, 5,45,242,  3.06
20190331, 5,50,243,  3.57
20190331, 5,55,254,  3.57
20190331, 5,60,252,  4.08
20190331, 6, 5,253,  4.08
20190331, 6,10,246,  3.57
20190331, 6,15,241,  3.57
20190331, 6,20,253,  3.57
20190331, 6,25,247,  4.08
20190331, 6,30,254,  3.57
20190331, 6,35,249,  3.57
20190331, 6,40,251,  4.08
20190331, 6,45,246,  4.08
20190331, 6,50,254,  4.08
20190331, 6,55,247,  4.08
20190331, 6,60,248,  3.57
20190331, 7, 5,246,  4.08
20190331, 7,10,253,  3.57
20190331, 7,15,246,  3.57
20190331, 7,20,248,  3.57
20190331, 7,25,250,  3.57
20190331, 7,30,247,  3.57
20190331, 7,35,252,  2.55
20190331, 7,40,240,  3.06
20190331, 7,45,239,  2.55
20190331, 7,50,246,  2.55
20190331, 7,55,253,  2.04
20190331, 7,60,254,  2.55
20190331, 8, 5,249,  2.55
20190331, 8,10,251,  2.55
20190331, 8,15,251,  2.55
20190331, 8,20,261,  2.55
20190331, 8,25,260,  2.04
20190331, 8,30,270,  2.55
20190331, 8,35,273,  3.06
20190331, 8,40,260,  4.08
20190331, 8,45,252,  4.59
20190331, 8,50,247,  4.08
20190331, 8,55,254,  3.57
20190331, 8,60,250,  3.06
20190331, 9, 5,251,  3.57
20190331, 9,10,251,  3.06
20190331, 9,15,238,  3.06
20190331, 9,20,246,  3.57
20190331, 9,25,247,  3.57
20190331, 9,30,254,  3.06
20190331, 9,35,262,  3.06
20190331, 9,40,247,  3.57
20190331, 9,45,249,  3.06
20190331, 9,50,271,  3.57
20190331, 9,55,254,  3.06
20190331, 9,60,227,  3.06
20190331,10,10,268,  3.06
20190331,10,35,253,  3.57
20190331,10,40,257,  3.06
20190331,10,45,233,  2.55
20190331,10,50,192,  1.53
20190331,10,55,296,  3.06
20190331,11,15,308,  2.04
20190331,11,30,310,  4.08
20190331,11,35,337,  3.06
20190331,11,45,256,  2.55
20190331,11,50,273,  2.55
20190331,11,60,209,  2.04
20190331,12, 5,329,  3.57
20190428,12, 5,178,  4.59
20190428,12,10,172,  4.08
20190428,12,15,156,  5.10
20190428,12,20,192,  5.61
20190428,12,25,231,  7.14
20190428,12,30,189,  5.10
20190428,12,35,218,  5.61
20190428,12,40,222,  6.12
20190428,12,45,233,  4.08
20190428,12,50,220,  2.55
20190428,12,55,282,  4.08
20190428,12,60,216,  3.57
20190428,22,15,  2, 11.22
20190428,22,20, 14, 10.20
20190428,22,25,  8,  9.69
20190428,22,30, 12, 10.20
20190428,22,35, 16,  9.69
20190428,22,40,  6, 11.22
20190428,22,45, 21, 11.22
20190428,22,50, 18,  9.18
20190428,22,55, 14, 11.73
20190428,22,60, 23, 10.20
20190428,23, 5, 17, 10.71
20190428,23,10, 21,  9.69
20190428,23,15, 10,  9.69
20190428,23,20, 10,  9.18
20190428,23,25, 10,  8.16
20190428,23,30, 10,  9.18
20190428,23,35, 13,  8.67
20190428,23,40, 12,  8.67
20190428,23,45,358,  8.67
20190428,23,50,  1,  8.67
20190428,23,55,356,  7.65
20190428,23,60,  4,  8.16
20190428,24, 5,  1,  8.67
20190428,24,10,  4,  8.67
20190428,24,15,359,  8.67
20190428,24,20,  3,  8.16
20190428,24,25,356,  8.16
20190428,24,30,358,  8.16
20190428,24,35,  3,  8.16
20190428,24,40,  1,  7.14
20190428,24,45,  1,  8.16
20190428,24,50,360,  7.65
20190428,24,55,360,  7.65
20190428,24,60,  4,  8.16
20190429, 1, 5,356,  7.65
20190429, 1,10,360,  7.14
20190429, 1,15,354,  7.14
20190429, 1,20,353,  5.61
20190429, 1,25,347,  5.10
20190429, 1,30,344,  5.10
20190429, 1,35,353,  7.65
20190429, 1,40,346,  6.12
20190429, 1,45,350,  8.67
20190429, 1,50,360, 10.71
20190429, 1,55,356, 10.20
20190429, 1,60,356,  9.18
20190429, 2, 5,360,  8.67
20190429, 2,10,  3,  9.69
20190429, 2,15,353,  7.65
20190429, 2,20,347,  7.14
20190429, 2,25,342,  7.14
20190429, 2,30,341,  6.63
20190429, 2,35,353,  9.69
20190429, 2,40,  4,  9.18
20190429, 2,45,  2,  7.65
20190429, 2,50,359,  7.14
20190429, 2,55,349,  6.63
20190429, 2,60,346,  7.65
20190429, 3, 5,354,  7.65
20190429, 3,10,349,  8.67
20190429, 3,15,352,  8.67
20190429, 3,20,342,  8.16
20190429, 3,25,344,  7.65
20190429, 3,30,340,  8.16
20190429, 3,35,341,  8.16
20190429, 3,40,340,  7.14
20190429, 3,45,349,  8.16
20190429, 3,50,352,  9.69
20190429, 3,55,350,  9.69
20190429, 3,60,336,  9.69
20190429, 4, 5,339,  9.69
20190429, 4,10,351,  9.18
20190429, 4,15,351, 10.20
20190429, 4,20,347,  9.18
20190429, 4,25,340,  7.65
20190429, 4,30,337,  7.14
20190429, 4,35,342,  5.61
20190429, 4,40,349,  5.10
20190429, 4,45,342,  6.63
20190429, 4,50,351,  9.18
20190429, 4,55,353,  9.18
20190429, 4,60,346,  8.67
20190429, 5, 5,354,  9.18
20190429, 5,10,354,  9.69
20190429, 5,15,349,  9.69
20190429, 5,20,350,  9.18
20190429, 5,25,336,  8.16
20190429, 5,30,344,  7.65
20190429, 5,35,342,  7.65
20190429, 5,40,338,  7.14
20190429, 5,45,336,  6.63
20190429, 5,50,340,  5.61
20190429, 5,55,328,  5.61
20190429, 5,60,336,  5.61
20190429, 6, 5,341,  5.61
20190429, 6,10,340,  6.12
20190429, 6,15,343,  6.12
20190429, 6,20,337,  5.61
20190429, 6,25,336,  5.61
20190429, 6,30,333,  5.61
20190429, 6,35,341,  6.12
20190429, 6,40,343,  6.63
20190429, 6,45,338,  7.65
20190429, 6,50,338,  6.63
20190429, 6,55,336,  8.16
20190429, 6,60,346,  8.16
20190429, 7, 5,346,  8.16
20190429, 7,10,346,  6.63
20190429, 7,15,342,  6.63
20190429, 7,20,351,  7.65
20190429, 7,25,348,  7.65
20190429, 7,30,352,  6.63
20190429, 7,35,359,  7.65
20190429, 7,40,340,  7.14
20190429, 7,45,  4,  7.65
20190429, 7,50,341,  6.63
20190429, 7,55,347,  6.63
20190429, 7,60,346,  8.67
20190429, 8, 5,350,  8.16
20190429, 8,10,349,  9.18
20190429, 8,15,350,  8.16
20190429, 8,20,346,  7.14
20190429, 8,25,353,  9.18
20190429, 8,30,359,  9.18
20190429, 8,35,339,  8.67
20190429, 8,40,349,  8.16
20190429, 8,45,348,  7.14
20190429, 8,50,360,  6.12
20190429, 8,55,360,  6.12
20190429, 8,60,356,  7.65
20190429, 9, 5,354,  6.12
20190429, 9,10,351,  7.65
20190618,18,60,351,  1.53
20190706, 3,60,120,  5.10
20190706, 4, 5,118,  5.61
20190706, 4,10,116,  5.10
20190706, 4,15,118,  4.59
20190706, 4,20,133,  5.61
20190706, 4,25,134,  3.57
20190706, 4,30,136,  4.59
20190706, 4,35,137,  4.08
20190706, 4,40,126,  3.57
20190706, 4,45,118,  2.55
20190706, 4,50,123,  2.55
20190706, 4,55,127,  2.55
20190706, 4,60,151,  3.57
20190706, 5, 5,132,  3.57
20190706, 5,10,119,  3.06
20190706, 5,15,137,  2.55
20190706, 5,20,148,  4.08
20190706, 5,25,139,  4.08
20190706, 5,30,142,  4.08
20190706, 5,35,138,  3.06
20190706, 5,40,154,  3.57
20190706, 5,45,141,  4.08
20190706, 5,50,152,  3.57
20190706, 5,55,150,  4.59
20190706, 5,60,141,  4.08
20190706, 6, 5,147,  5.10
20190706, 6,10,171,  5.10
20190706, 6,15,174,  5.61
20190706, 6,20,171,  6.12
20190706, 6,25,174,  6.12
20190706, 6,30,169,  5.61
20190706, 6,35,168,  5.10
20190706, 6,40,173,  5.61
20190706, 6,45,174,  5.10
20190706, 6,50,171,  6.63
20190706, 6,55,173,  7.14
20190706, 6,60,170,  6.12
20190706, 7, 5,171,  6.12
20190706, 7,10,174,  7.14
20190706, 7,15,173,  6.63
20190706, 7,20,166,  7.14
20190706, 7,25,160,  7.65
20190706, 7,30,146,  6.63
20190706, 7,35,158,  7.65
20190706, 7,40,161,  8.67
20190706, 7,45,158,  8.16
20190706, 7,50,160,  8.16
20190706, 7,55,158,  8.16
20190706, 7,60,150,  8.67
20190706, 8, 5,146,  7.65
20190706, 8,10,150,  5.61
20190706, 8,15,152,  6.63
20190706, 8,20,171,  6.63
20190706, 8,25,152,  6.63
20190706, 8,30,154,  6.63
20190706, 8,35,136,  7.14
20190706, 8,40,158,  7.14
20190706, 8,45,153,  6.12
20190706, 8,50,153,  7.14
20190706, 8,55,129,  5.61
20190706, 8,60,151,  5.10
20190706, 9, 5,140,  6.63
20190706, 9,10,152,  7.14
20190706, 9,15,151,  5.61
20190706, 9,20,154,  6.12
20190706, 9,25,148,  6.63
20190706, 9,30,162,  6.12
20190706, 9,35,166,  5.10
20190706, 9,40,167,  5.61
20190706, 9,45,157,  6.12
20190706, 9,50,172,  4.59
20190706, 9,55,162,  6.12
20190706, 9,60,160,  5.10
20190706,10, 5,164,  5.61
20190706,10,10,146,  6.12
20190706,10,15,140,  5.10
20190706,10,20,159,  5.10
20190706,10,25,162,  5.61
20190706,10,30,159,  5.61
20190706,10,35,146,  5.61
20190706,10,40,136,  5.10
20190706,10,45,150,  5.10
20190706,10,50,151,  4.59
20190706,10,55,156,  3.57
20190706,10,60,160,  3.57
20190706,11, 5,192,  3.06
20190706,11,10,151,  5.61
20190706,11,15,163,  3.06
20190706,11,20,194,  4.59
20190706,11,25,193,  4.08
20190706,11,30,188,  4.59
20190706,11,35,214,  3.57
20190706,11,40,171,  2.55
20190706,11,45,182,  3.57
20190706,11,50,199,  4.08
20190706,11,55,204,  3.57
20190706,11,60,210,  4.59
20190706,12, 5,187,  3.57
20190706,12,10,177,  3.06
20190706,12,15,132,  3.57
20190706,12,20,140,  3.06
20190706,12,25,166,  2.55
20190706,12,30,167,  5.61
20190706,12,35,192,  2.55
20190706,12,40,158,  5.10
20190706,12,45,149,  4.08
20190706,12,50,162,  4.59
20190706,12,55,186,  4.08
20190706,12,60,171,  4.59
20190706,13, 5,161,  3.57
20190706,13,10,140,  4.59
20190706,13,15,140,  4.08
20190706,13,20,163,  4.08
20190706,13,25,161,  4.08
20190706,13,30,183,  6.12
20190706,13,35,193,  3.06
20190706,13,40,167,  3.57
20190706,13,45,152,  3.57
20190706,13,50,141,  5.10
20190706,13,55,159,  5.10
20190708,19, 5,298,  4.08
20190708,19,10,299,  4.08
20190708,19,15,272,  5.10
20190708,19,20,279,  3.57
20190708,19,25,269,  4.59
20190708,19,30,257,  5.10
20190708,19,35,272,  5.61
20190708,19,40,268,  5.61
20190708,19,45,274,  4.59
20190708,19,50,249,  4.08
20190708,19,55,249,  3.57
20190708,19,60,239,  3.57
20190708,20, 5,252,  3.06
20190708,20,10,274,  2.55
20190708,20,15,281,  3.57
20190708,20,20,293,  2.55
20190708,20,25,301,  2.55
20190708,20,30,306,  3.57
20190708,20,35,310,  4.08
20190708,20,40,313,  3.57
20190708,20,45,341,  2.55
20190708,20,50,  2,  3.57
20190708,20,55, 10,  3.06
20190708,20,60, 60,  2.04
20190708,21,20,128,  1.53
20190708,21,25,117,  3.06
20190708,21,40,122,  2.04
20190708,22, 5,341,  1.53
20190708,22,15,309,  2.04
20190708,22,20,312,  2.04
20190708,22,25,312,  2.04
20190708,22,30,320,  4.59
20190708,22,35,310,  5.10
20190708,22,40,301,  4.08
20190708,22,45,307,  3.06
20190708,22,50,290,  2.04
20190708,22,55,278,  2.55
20190708,22,60,259,  2.04
20190708,23, 5,266,  2.04
20190708,23,10,263,  2.55
20190708,23,15,268,  3.06
20190708,23,20,266,  2.04
20190708,23,25,268,  1.53
20190708,23,40, 90,  2.04
20190708,23,55,131,  2.55
20190708,23,60,139,  2.04
20190708,24, 5,158,  1.53
20190708,24,10,193,  1.53
20190708,24,20,169,  1.53
20190708,24,25,176,  1.53
20190708,24,30,188,  1.53
20190708,24,35,213,  2.04
20190708,24,40,208,  2.04
20190708,24,45,223,  2.55
20190708,24,50,228,  3.06
20190708,24,55,227,  3.06
20190708,24,60,223,  3.57
20190709, 1, 5,214,  2.04
20190709, 1,25,231,  1.53
20190709, 1,30,242,  2.04
20190709, 1,35,239,  2.55
20190709, 1,40,251,  2.55
20190709, 1,45,246,  3.57
20190709, 1,50,232,  3.06
20190709, 1,55,228,  3.06
20190709, 1,60,211,  2.55
20190709, 2, 5,189,  2.04
20190709, 2,10,188,  2.55
20190709, 2,15,200,  3.57
20190709, 2,20,214,  4.59
20190709, 2,25,197,  3.57
20190709, 2,30,200,  3.06
20190709, 2,35,209,  3.57
20190709, 2,40,200,  3.06
20190709, 2,45,189,  3.06
20190709, 2,50,201,  3.06
20190709, 2,55,211,  1.53
20190709, 2,60,341,  1.53
20190709, 3, 5,283,  3.06
20190709, 3,10,270,  3.57
20190709, 3,15,269,  2.55
20190709, 3,20,238,  3.06
20190709, 3,25,232,  3.57
20190709, 3,30,247,  3.57
20190709, 3,35,269,  3.57
20190709, 3,40,269,  4.08
20190709, 3,45,261,  5.10
20190709, 3,50,270,  4.08
20190709, 3,55,266,  4.59
20190709, 3,60,270,  3.57
20190709, 4, 5,258,  3.06
20190709, 4,10,256,  2.04
20190709, 4,15,248,  3.57
20190709, 4,20,253,  3.06
20190709, 4,25,264,  2.55
20190709, 4,30,246,  2.55
20190709, 4,35,237,  3.06
20190709, 4,40,226,  2.04
20190709, 4,45,228,  2.55
20190709, 4,50,253,  3.57
20190709, 4,55,247,  5.61
20190812,19, 5, 99,  4.59
20190812,19,10,100,  4.08
20190812,19,15,112,  4.59
20190812,19,20,110,  4.08
20190812,19,25, 98,  3.57
20190812,19,30,113,  3.57
20190812,19,35,122,  4.59
20190812,19,40,124,  4.59
20190812,19,45,118,  4.08
20190812,19,50,107,  4.08
20190812,19,55,106,  4.08
20190812,19,60, 96,  3.57
20190812,20, 5,112,  3.57
20190812,20,10, 98,  3.57
20190812,20,15, 87,  4.08
20190812,20,20,104,  3.57
20190812,20,25,101,  3.57
20190812,20,30,104,  3.57
20190812,20,35,114,  4.08
20190812,20,40,103,  4.08
20190812,20,45,111,  4.08
20190812,20,50,107,  3.57
20190812,20,55,123,  4.08
20190812,20,60,123,  4.08
20190812,21, 5,124,  4.59
20190812,21,10,116,  5.10
20190812,21,15,122,  4.59
20190812,21,20,118,  4.59
20190812,21,25,130,  4.59
20190812,21,30,128,  4.59
20190812,21,35,126,  4.08
20190812,21,40,132,  4.08
20190812,21,45,134,  4.08
20190812,21,50,128,  4.08
20190812,21,55,134,  3.57
20190812,21,60,149,  4.08
20190812,22, 5,148,  5.10
20190812,22,10,136,  5.10
20190812,22,15,129,  4.08
20190812,22,20,142,  5.10
20190812,22,25,137,  4.59
20190812,22,30,143,  4.59
20190812,22,35,144,  4.08
20190812,22,40,140,  4.08
20190812,22,45,142,  4.59
20190812,22,50,133,  4.59
20190812,22,55,133,  4.59
20190812,22,60,144,  5.10
20190812,23, 5,150,  5.10
20190812,23,10,153,  5.61
20190812,23,15,156,  5.61
20190812,23,20,156,  5.10
20190812,23,25,157,  5.10
20190812,23,30,167,  5.61
20190812,23,35,157,  5.10
20190812,23,40,160,  5.10
20190812,23,45,156,  5.10
20190812,23,50,164,  5.61
20190812,23,55,156,  5.10
20190812,23,60,150,  4.59
20190812,24, 5,153,  4.59
20190812,24,10,161,  4.08
20190812,24,15,159,  4.59
20190812,24,20,160,  4.08
20190812,24,25,160,  4.08
20190812,24,30,159,  4.08
20190812,24,35,159,  4.59
20190812,24,40,158,  4.59
20190812,24,45,169,  5.10
20190812,24,50,174,  5.61
20190812,24,55,162,  5.61
20190812,24,60,168,  6.12
20190813, 1, 5,161,  6.12
20190813, 1,10,160,  6.12
20190813, 1,15,169,  6.12
20190813, 1,20,172,  6.63
20190813, 1,25,166,  5.61
20190813, 1,30,161,  5.10
20190813, 1,35,156,  5.61
20190813, 1,40,168,  4.59
20190813, 1,45,158,  4.08
20190813, 1,50,159,  5.10
20190813, 1,55,148,  5.10
20190813, 1,60,149,  4.59
20190813, 2, 5,153,  4.59
20190813, 2,10,160,  4.59
20190813, 2,15,154,  5.10
20190813, 2,20,147,  5.10
20190813, 2,25,162,  5.10
20190813, 2,30,156,  5.10
20190813, 2,35,164,  5.61
20190813, 2,40,174,  4.59
20190813, 2,45,174,  4.59
20190813, 2,50,163,  4.08
20190813, 2,55,147,  4.59
20190813, 2,60,164,  4.59
20190813, 3, 5,157,  4.59
20190813, 3,10,158,  4.08
20190813, 3,15,171,  4.08
20190813, 3,20,159,  4.59
20190813, 3,25,171,  5.10
20190813, 3,30,169,  4.59
20190813, 3,35,166,  5.10
20190813, 3,40,174,  4.59
20190813, 3,45,169,  4.59
20190813, 3,50,164,  5.10
20190813, 3,55,169,  4.08
20190813, 3,60,170,  4.59
20190813, 4, 5,169,  4.59
20190813, 4,10,156,  5.10
20190813, 4,15,164,  5.10
20190813, 4,20,173,  4.59
20190813, 4,25,174,  5.10
20190813, 4,30,171,  4.59
20190813, 4,35,168,  4.59
20190813, 4,40,163,  4.59
20190813, 4,45,151,  3.57
20190813, 4,50,136,  3.57
20190929,20,10,219, 11.22
20191002, 1,10, 39,  4.59
20191003, 7,40,118,  2.55
20191020,14,50,303, 17.34
20191020,15,25,310, 19.89
20191021,18,55,  2,  3.57
20191124, 3, 5,281,  6.63
20191124, 3,10,278,  6.12
20191124, 3,15,281,  6.63
20191124, 3,20,278,  5.61
20191124, 3,25,279,  5.10
20191124, 3,30,280,  4.59
20191124, 3,35,281,  4.59
20191124, 3,40,281,  4.08
20191124, 3,45,291,  3.57
20191124, 3,50,282,  3.06
20191124, 3,55,292,  2.55
20191124, 3,60,263,  4.59
20191124, 4, 5,263,  6.12
20191124, 4,10,284,  4.59
20191124, 4,15,257,  6.63
20191124, 4,20,261,  6.12
20191124, 4,25,249,  6.12
20191124, 4,30,253,  6.12
20191124, 4,35,253,  6.12
20191124, 4,40,251,  5.61
20191124, 4,45,246,  5.61
20191124, 4,50,253,  6.63
20191124, 4,55,263,  5.61
20191124, 4,60,248,  6.63
20191124, 5, 5,247,  6.63
20191124, 5,10,242,  6.12
20191124, 5,15,241,  6.63
20191124, 5,20,236,  5.61
20191124, 5,25,242,  5.10
20191124, 5,30,236,  4.08
20191124, 5,35,246,  4.08
20191124, 5,40,249,  5.10
20191124, 5,45,238,  4.59
20191124, 5,50,233,  5.61
20191124, 5,55,241,  5.10
20191124, 5,60,236,  4.59
20191124, 6, 5,229,  4.08
20191124, 6,10,220,  5.10
20191124, 6,15,217,  5.61
20191124, 6,20,228,  5.61
20191124, 6,25,222,  6.63
20191124, 6,30,229,  7.14
20191124, 6,35,247,  6.12
20191124, 6,40,239,  6.63
20191124, 6,45,231,  6.63
20191124, 6,50,244,  5.61
20191124, 6,55,232,  5.61
20191124, 6,60,231,  5.10
20191124, 7, 5,232,  5.10
20191124, 7,10,230,  5.10
20191124, 7,15,233,  5.61
20191124, 7,20,232,  6.63
20191124, 7,25,228,  6.63
20191124, 7,30,234,  7.14
20191124, 7,35,236,  7.65
20191124, 7,40,226,  7.14
20191124, 7,45,229,  6.12
20191124, 7,50,230,  6.12
20191124, 7,55,231,  6.63
20191124, 7,60,227,  5.61
20191124, 8, 5,234,  6.12
20191124, 8,10,228,  6.12
20191124, 8,15,230,  6.12
20191124, 8,20,226,  6.12
20191124, 8,25,218,  5.10
20191124, 8,30,228,  6.12
